"Date"	"Year"	"Month"	"Day"	"Churanov"	"Klatovy"	"Lenora"	"Husinec"	"Karlovy_Vary"	"Bedrichov"	"Desna"	"Harrachov"	"Rokytnice_Orl"	"Sumperk"	"Svetla_hora"	"Mesto_Albrechtice"	"Cervena"	"Lysa_hora"	"Vsetin"	"Frenstat"	"Jablunkov"
19800425	1980	4	25	321680.190261187	1191730.55910286	812769.363165574	1057118.71503868	1137984.7373943	618999.715674834	724868.460803663	815546.680909456	926102.920258126	1155659.37670136	1018297.49695704	1047646.52626902	807187.079770668	320432.775052651	1268637.94650213	1327615.61718706	1388088.13460277
19800426	1980	4	26	555283.432950611	1353968.40467489	988242.037507934	1187874.06444365	1299063.4991872	775676.02529275	882360.60231106	912862.388619377	1116299.29009567	1409000.21746746	1148087.15353426	1254026.6902129	1012343.66369303	460997.944641846	1246756.06457621	1229425.10054118	1152129.91159887
19800427	1980	4	27	760947.253254888	1301325.51025916	1072663.94187324	1397868.42068421	1477595.76892187	995778.075403077	980694.440885595	1149343.44503274	1216606.31874764	1249258.88219164	1217843.54058934	1339911.95014447	1220209.60137896	881963.830814229	1704765.06901571	1872382.42159805	1809791.70734949
19800428	1980	4	28	1063048.31100758	1855979.30638739	1095427.17329264	1532263.18396797	1844341.32419787	1187995.15049748	1265432.57250625	1388997.23053095	1876336.21080038	1925621.06120234	1800572.45776027	2000543.24788319	1663996.28104668	981415.786565726	2043889.17538873	1978556.27879029	1993395.84714392
19800429	1980	4	29	1463363.78430932	2119426.96345986	1228544.46529553	1809790.59872492	1950525.19402303	1242867.15926548	1274226.20939358	1724996.77857981	1951529.16888914	1891707.78809575	1703354.41155563	1873605.52472709	1690798.17635201	1113386.86385535	2151591.98882121	1991693.99559423	2022333.32997097
19800430	1980	4	30	1662738.14499744	2575550.75255183	1600916.48542233	2185610.41529524	2419062.440549	1673653.8588429	1861759.53904432	2018356.60602303	2325970.64348876	2077305.05704766	2092156.04734021	2137530.17849815	1780673.98874017	1404727.18085133	2133859.52844778	1909930.08811285	2019720.84831145
19800501	1980	5	1	1689063.06539678	2607736.90917042	2073395.68047361	2565801.12190161	2782670.12792693	1983975.102753	1952895.4193455	2173536.35372979	2420190.00049719	2328304.48135381	2169028.2864083	2277982.22746336	2045843.69551175	1524848.59365175	2433637.5175495	2287426.2232206	2508973.13588803
19800502	1980	5	2	1314618.72177281	2143887.69175481	2053908.71100101	2228722.12815382	2148046.7131793	1141087.50831994	1188875.22716751	1395041.68330303	1623723.4340671	1992357.49886791	1561390.53430922	1528311.64858208	1324575.47307541	863062.667820462	1920516.74588834	1774188.15505193	1901441.29261207
19800503	1980	5	3	1032173.49592881	1915409.68501064	1485020.35417458	1935562.62885402	1937290.33027691	925065.551937799	1036915.63860074	1212473.22340125	1073196.3315904	1106573.28736864	993932.455144525	1009189.55132749	786773.955310198	112558.825689407	1223666.61915439	1093496.96827589	1125306.4708003
19800504	1980	5	4	389324.587332182	1279086.04004268	892939.521145719	1233007.06060172	1675254.73140797	930825.232921786	931002.303102194	915008.5085025	1418137.90983486	1064849.35825293	1274122.48486575	1385993.20469166	888406.145605053	226455.378497691	1198490.15885638	1213227.0272464	1229032.18086272
19800505	1980	5	5	1044118.51979979	2100685.68868803	1502116.4590287	1745834.81746635	1960695.41781241	1049511.06896713	1404988.09308945	1485825.38182308	1540033.02865846	1687836.29847515	1508778.27468911	1588760.43769922	1007338.65973387	715847.982180755	1938401.74667543	1708373.03595643	1886795.76216252
19800506	1980	5	6	1870189.27729594	2898573.7827993	2035803.26528299	2313383.19877282	2477336.28168318	1721675.14081787	1803205.50630166	1819557.91431987	2462030.98825364	2317810.65751301	2072260.46645469	2168668.62265705	1911810.67225856	1587062.76143163	2473483.30263807	2127110.69518699	2273733.59879343
19800507	1980	5	7	1880348.6137841	2963907.38885434	2244882.26564815	2606373.23472407	2638903.47958305	2238082.21917752	2075072.77626529	2336632.12915111	2820297.58320464	2675531.10960929	2625420.02509409	2623678.12608969	2727613.6420156	2089398.68892528	2898820.40438192	2731172.72957876	2779779.01731045
19800508	1980	5	8	2155618.39941464	2797701.88248793	2439242.61618551	2852339.76382724	2801836.08663736	2300023.96405642	2629031.26244677	2596310.62223159	3165612.09331379	2954259.61323864	2738832.07869604	2934942.98948367	2973745.70945098	2133751.30545507	2897777.05308568	3192522.82833091	3009781.22801287
19800509	1980	5	9	1000039.7129148	1880431.95073134	1634517.11485829	1833585.99227484	1955294.47591475	1338064.97524497	1354798.91506347	1619235.36257643	1922847.15902014	2206790.97158163	2056828.57291447	1956100.29518451	1760495.12136433	1296960.39714447	2280382.52740634	2327994.29013118	2277537.4864292
19800510	1980	5	10	1440604.06130437	2308154.18040489	1676224.24405147	1943323.63747419	2315377.36523499	1527942.95745576	1777335.09780306	2059820.05449461	2282854.56307137	2385066.51484233	2117581.22103262	2232975.54490821	1903149.003854	935922.642936715	2074489.4945658	1721512.11823	1821355.0085295
19800511	1980	5	11	1918996.56568944	2571734.13773498	2156026.28813867	2171692.91609807	2595112.63177768	1919923.02137454	2037086.70694567	2053884.48538175	2512237.47291118	2413921.13368319	2362960.8258288	2512357.0268873	2114068.55121459	1360500.82637413	2488262.20485105	2301200.60274239	2115942.01459392
19800512	1980	5	12	1945062.55958638	2820607.32507242	2453960.35116726	2418853.4997185	2793129.66755088	1661221.79240892	1846062.33489009	1930064.91855962	2272249.70875957	2644830.49292937	2020975.59551487	2053534.39326368	1820936.10637992	1248963.29070631	2196166.98590926	1991678.75386095	2008110.0545587
19800513	1980	5	13	1648228.14123655	2596282.5969903	2210253.49047867	2260130.41785826	2333252.84790835	1602000.01112478	1787737.00275875	1737219.07970458	1995714.91691551	2132789.85718706	2081464.24607711	1945061.84174794	1643263.51970746	864838.146894535	2121595.31925347	2001083.56685311	2051519.82631509
19800514	1980	5	14	1365491.94111858	2386525.2438251	1878601.15825657	2355662.24867962	2650015.88320853	1389439.11979903	1304887.0263931	1321890.90395307	1648253.58396176	2091721.82341221	1530143.70526625	1563357.97739702	1191352.78175571	545135.079567427	1909608.22290611	1669544.62217897	1669202.12104657
19800515	1980	5	15	1011459.89823501	2054660.31474112	1355053.26177611	1543023.35223164	2064867.05017979	1293798.16995283	1276933.98472727	1396172.56452361	1911824.12859734	2289112.33375359	1810354.06396876	1724125.42506551	1504438.52700906	855572.192894649	1900931.07766207	1933669.15811461	1642440.05108552
19800516	1980	5	16	1274001.80808409	2269849.47406757	1843082.85123537	2324363.32536453	2382573.35214931	1590390.94867911	2172084.38623161	1693267.19374578	1971729.91795234	2539393.10213902	2092800.04835441	2194706.23026133	1785736.34909882	1168614.62009538	2132680.81582956	1821732.57319476	1855755.06265182
19800517	1980	5	17	1642282.93947363	2711008.55435014	2006298.40112733	2247492.63339361	2599413.15783164	1975275.82786179	2112928.93441494	2181725.50409197	2445118.25582276	2515762.44841893	2291249.16903529	2359110.18655387	2017460.77240582	1277065.95699102	2469703.77346004	2381641.31555078	2363956.34744945
19800518	1980	5	18	1614128.00535791	2409895.03182943	2101087.93767944	2395318.80858065	2575691.59852225	1862961.12838084	2035681.45168384	1949495.18185419	2472589.26205616	2803000.63795813	2387235.558608	2455385.76834102	2250821.48505813	1663472.85733606	2757113.72887454	2841864.18917106	2720095.295268
19800519	1980	5	19	1881716.66154534	2732620.08546937	1987147.48896201	2526541.26152269	2967942.4588107	2424932.04869903	2321250.84638075	2667799.76480968	2847127.33702813	3074793.21410195	2813647.27244371	2743057.50425432	2450974.00197915	1722211.3042769	2924555.38561461	2661687.10841393	2852579.10072812
19800520	1980	5	20	1993681.50050524	2690549.5102888	2204486.57230504	2868279.28288448	3101514.9972494	2417237.95755011	2260953.9724849	2434955.2212174	2561948.30039695	2615842.71864386	2894305.11671764	2718890.76799595	2495290.70882668	1711307.86954737	2900655.49504983	2898837.37805409	2671398.37860126
19800521	1980	5	21	2439671.62671384	2980948.2036638	2387992.43049461	2790866.9996644	3323111.66110293	2147259.53642124	2164925.53533319	2322131.74278319	2729044.89673848	2958204.82357897	2607638.64036549	2571679.98401126	2311896.4714027	1840290.85925497	2928779.68772482	2436267.91459134	2576096.51836787
19800522	1980	5	22	1250506.49465713	2269996.68271104	1638625.69160657	2113650.17063294	2246890.30069474	1296665.36275831	1331833.01656841	1331873.8606937	1948881.22180232	1721600.6146995	1773989.07022309	1755801.00237352	1388592.71894797	650786.362898436	1935931.32197172	1600628.66321554	2004894.80140784
19800523	1980	5	23	1890897.4126814	2595540.38809948	2015349.00226887	2209109.89310064	2677560.82785059	1758551.3851067	1776293.13474467	1899458.1959862	2167141.37705573	2027275.52207287	2097435.63039772	1973387.93280992	2063626.87458884	1376624.52185117	2242709.63204835	1923797.23425656	2082357.25006477
19800524	1980	5	24	1985658.37041508	2657184.87062219	2199184.68046624	2641768.70073481	2686622.59854213	1817579.59415009	1905971.64808298	2117805.49111152	2333562.31770826	2440880.96389733	3218615.05401987	2740241.97903067	2318240.44734766	1699891.13978657	2781546.05017701	2833225.88211133	2673507.42321711
19800525	1980	5	25	1938479.53728165	2878795.78083065	2152613.97974944	2774471.51258339	2925889.75527685	2301670.50850847	2319561.49433416	2319623.37625351	2802267.94057956	2927845.61543593	2874171.33082511	2873285.51205889	2609701.88694497	1758567.38116662	2630334.39996551	2717853.54827788	2646469.02430589
19800526	1980	5	26	2639919.64690912	3172682.4696575	2426648.03327053	3068155.46554683	2988395.05457586	2326790.44641427	2202626.41725946	2398081.7058003	2899954.53584819	3061495.89677535	2847487.21115691	2793276.3640061	2742365.48690498	2369706.28776297	2994792.3064812	2886477.49862612	2850504.10161861
19800527	1980	5	27	3130455.37975117	3450009.27291386	3077725.63373886	3506262.88937495	3496901.77469181	3367260.28946809	3331870.56724981	3349769.29263603	3890049.73120766	3391909.69860722	3623483.7577965	3854451.38322788	3643431.81440223	2734000.82471819	3575537.03851598	3413110.58419833	3591402.46652624
19800528	1980	5	28	2493280.25497613	3065216.37659243	2709309.37091091	3139151.90534441	3256427.74647366	3001898.09005492	3002106.43518364	3198746.84492751	3417994.06146968	3365724.44338812	3204175.20063245	3346487.57069667	2811907.00972719	2329487.07706761	3459937.69084803	3530144.48556063	3493930.77104218
19800529	1980	5	29	2697620.63556541	3504673.58618147	2986184.93229007	3219287.20193802	3157690.91439975	2651936.72112838	2670031.72732362	2777610.9242002	3229937.0161235	3303035.73718693	3051333.54440814	3570950.50078433	3124758.56234614	2461460.16524837	3738694.240562	3755150.71115536	3844594.96027489
19800530	1980	5	30	2253614.1975501	3009008.16909382	2759141.02064795	3263355.12550595	2950067.8885439	2479353.38160119	2533411.87383564	2659239.83995143	3328291.46343681	3473540.31378065	3437133.41934039	3562243.23459291	3240789.79174911	2629820.28113372	3676025.53476709	3584550.40193053	3620225.39377392
19800531	1980	5	31	2060160.69566624	2889794.28871129	2729482.35943113	2909628.19117798	2903285.14709673	1909265.62907825	1963419.16266742	2053525.25229918	2561006.16433581	2543892.15952392	2182807.80902592	2254450.07413692	1931161.60251587	1372251.07142015	2456547.78031598	2401483.4979935	2437371.77646069
19800601	1980	6	1	1919886.99931787	2896364.49418951	2264547.19903134	2934265.44152038	2928188.56301442	2455522.36525512	2582056.95060494	2636276.08356722	3145494.14518589	3092326.36686572	2965418.82758169	3109395.75916218	2514499.6736882	1683044.6028721	3131963.56419434	2750830.57826142	2786782.18852848
19800602	1980	6	2	2123617.04065472	3301697.30310377	2686880.5207197	3085695.66304875	3242663.83884645	2298246.77839369	2370761.39008134	2533683.9842598	2790117.62036447	3207873.96473051	2935718.01938734	3007581.56287994	2519991.62318659	1614140.75946382	3193110.91056926	3101378.02474144	2847227.72352862
19800603	1980	6	3	2691656.77878236	3526522.71602031	3201562.22303162	3582921.61599774	3902986.00337302	2158099.2262634	2176347.21481139	2267067.43163349	2432840.5956136	2796822.2110416	2687592.00744759	2741529.79917438	2252678.26965709	1344831.8094353	2726904.23520549	2653358.57918336	2671321.66995141
19800604	1980	6	4	2423396.1963035	3496808.3235015	2806597.31800013	3152327.46445407	3528700.18754811	2707608.52411724	2762260.44096683	2889517.27036613	3019736.24178228	3420955.97704889	3347857.90616404	3256272.75399158	3039715.34212277	2075736.36780282	3078146.44010994	2931566.25688897	2913139.55557003
19800605	1980	6	5	3084761.46236505	3995646.00191369	3651296.06904641	4161803.1695798	4300554.74693341	3404553.02542616	3513955.3619572	3568632.32516259	3754268.28339077	3645949.1637596	3754994.80638547	3790774.18124629	3428144.48749993	2334827.12632422	3703985.72208882	3739424.72993151	3538520.69645335
19800606	1980	6	6	3053239.20526794	4057092.34061975	3291507.74870939	3620101.62700406	4052377.86543951	3136964.84614536	3264778.61582144	3118913.33928338	3578133.12750479	3378227.4360526	3469237.97421045	3541672.0370343	3013810.82914312	2101195.36704348	3435964.32584692	3325415.02991382	3270378.95204091
19800607	1980	6	7	3002929.56215107	3880285.02778833	3131637.96506039	3625577.10955976	3766290.1770935	3288215.80607491	3288356.86254694	3288403.8145718	3309532.08713058	3145775.98767723	3310114.06842105	3291292.12114731	3036805.25466721	2397232.85898496	3459529.61670271	3165852.09935957	3421827.48522236
19800608	1980	6	8	3227144.73738889	3775789.16223202	3612788.5788095	3997352.18994093	3771799.19914739	3183373.69804548	3457944.35722262	3640954.1031836	4083436.58262865	3608223.94835594	3772776.68850825	4028554.76612717	3828935.5790821	3151986.01239694	3666035.75168545	3536864.93627523	3811516.37487347
19800609	1980	6	9	3341406.0783771	4221123.62509971	3507183.30860058	4057512.0055155	4235194.58609741	3883907.12816817	3829096.72412109	3975717.04423512	3942191.76299214	4034815.16968808	3741099.09244091	4180608.77794145	3925677.75881435	3137729.50986533	3982767.53907598	4073591.33239515	4036655.1988844
19800610	1980	6	10	2996023.76522352	3968814.0176237	3272215.09049373	3694561.85523267	4166895.55917954	3760326.2941211	3577030.7544173	3797203.42331745	3800086.07796683	3984559.01013603	3984278.41806184	3983712.55056974	3709946.03646021	2865855.33515097	4207909.33478823	4151862.6354149	4004668.96052693
19800611	1980	6	11	2796718.57406558	3862603.74416687	3293970.04232077	3863966.15968538	3840641.7409339	3140151.69392658	3121901.61148827	3158668.04232707	3399884.38372608	3676342.88672535	3712855.20359573	3785860.51606654	3199094.95510707	2574629.58128572	3770835.82624171	3861985.91800967	4082450.7581177
19800612	1980	6	12	3499081.99186468	4271199.69142266	3646906.83691063	4162147.28091907	4083444.71135047	3400582.3820695	3308790.67498435	3290446.86909395	3789435.83438405	3679827.61453725	3937159.13499564	4102201.47568334	3735785.63978153	3037208.13938778	3958424.45062426	3883985.13359861	3975816.5848426
19800613	1980	6	13	4202217.92062773	4735253.81144708	4055301.72056657	4644644.05477195	5338673.84301074	3863422.25460934	3937144.71822126	3992383.37393171	4400132.88790123	3903829.42826008	4032475.79458966	4105607.04168689	4051940.32513137	3389684.03587083	4016870.68802874	3905544.49365483	4034299.39107645
19800614	1980	6	14	4739886.79419325	5512858.47189026	4814267.41350281	5293277.25230187	4605561.92431261	4731530.22128737	4621218.56576252	4694914.89872555	4955944.24527788	4533082.81321955	4717066.8774979	5029690.51387283	4791975.93095235	4129401.77110892	4775578.06340701	4737796.90835248	4626962.84158545
